2000_950082.txt,0.652286,-1.588505,-0.48468,-1.732113,-1.042077,-1.249506,1.174886,0.194206,0.293208,-0.863085,-0.177226,0.675395,-0.468894,-1.078564,-0.039827,0,-0.04277,-1.254885,-2.673106,1.745806,-2.350204,1.373866,-0.409106,2.410803,-0.624052,1.074397,-2.256442,-0.633703,0.078083,0.420636,-0.565303,1.181381,-0.326971,-0.906028,0.272743,-1.109326,2.089913,0.33675,3.16149,0.537284,-0.173605,-0.499275,1.6583,3.697377,7.370434,0.474334,-0.628977,0.772417,0.798678,1.309791,0.184988,-1.774068,-0.712595,0.958889,0.236112,-0.93879,-1.303404,-0.954251,-2.211894,2.492925,-1.608701,-1.141267,-0.480161,-0.745201,-0.546834,-0.280398,-0.086094,0.058569,0.17198,-0.073676,-0.23436,0.651576,-0.37208,-0.337085,0.108223,-0.862245,-0.451544,-0.408772,-0.312995,4.199569,3.098873,4.307898,4.325302,5.270027
1998_781969.txt,1.213692,-1.281082,0.94828,-1.079384,-0.431047,2.439463,0.577782,0.204204,0.429207,-1.631775,-0.09152,-0.590446,0.982339,-0.386118,1.415028,0,-0.04277,-0.839261,0.019478,-0.795527,-0.193678,-0.09257,-1.466104,3.14365,-0.624052,0.427005,0.8426,0.685255,-0.349074,-0.640067,-0.114721,0.494169,0.207449,1.425589,-0.225329,-1.109326,-0.042507,0.153452,0.413613,-0.769354,2.148939,-0.68111,-0.007096,3.684451,-0.528847,-0.056276,7.464306,-1.629838,0.59242,-1.444322,-1.34699,0.911759,-1.255847,0.201879,-0.511202,-0.888146,0.14342,-0.954251,-0.06092,0.348175,-0.109202,-0.754753,-0.480161,-0.745201,-0.546834,-0.280398,-0.086094,-0.497713,-0.353565,-0.073676,2.096973,-0.607823,-0.37208,-0.337085,-0.422267,1.069875,-0.451544,-0.408772,-0.299969,4.267413,4.232862,4.320638,4.588655,4.436032
2000_598326.txt,-0.917103,-0.519972,0.65841,-0.24954,-1.111894,0.722274,1.090124,0.164016,1.361882,0.076005,-0.165008,-0.590446,0.304932,-0.232694,1.293184,0,-0.04277,0.286254,0.151214,-0.096713,0.133499,0.841749,-0.303494,-0.352558,-0.624052,0.698462,0.238609,0.173989,0.10683,0.588374,1.302307,-1.095675,-0.468045,0.312006,-0.741913,-0.742642,-1.644569,0.498022,-1.203206,-1.554423,-0.483648,-1.449183,0.80175,-1.533755,-0.488498,-1.542652,-0.199371,-0.373887,-1.607706,0.23898,-0.118308,-0.750625,-0.113134,0.138395,-1.286291,0.746113,0.508191,1.527723,-0.308994,-0.306792,-0.452244,-1.305717,-0.480161,0.453425,-0.546834,-0.280398,-0.086094,0.143862,-0.519535,0.068641,-0.23436,-0.607823,-0.37208,-0.337085,-0.422267,-0.892777,-0.451544,-0.408772,-0.738194,4.985426,4.055839,4.790426,4.952834,4.964755
1997_735238.txt,-0.348934,-0.025792,1.28076,0.111363,-0.37947,1.499499,-0.903708,-0.865252,-0.808296,-0.802498,-0.214156,-0.590446,0.067916,0.768324,-0.517388,0,-0.04277,-0.252778,0.402471,-0.094687,0.39914,-0.40193,-0.737367,0.02478,0.165306,-0.360416,-1.125742,0.236234,-0.363016,0.098957,-1.100231,-0.422327,-0.619042,-0.906028,-1.017959,-0.557706,-0.598537,-0.866184,-1.637667,0.61595,-0.203696,-1.507091,-0.986787,-1.029706,-1.429535,0.404178,-0.645134,-0.837659,0.076376,-0.826948,-0.607644,1.109057,-0.459602,1.7702,-0.142786,-0.551721,-0.540044,-0.954251,1.892837,-0.533176,3.814939,1.50021,1.501363,-0.745201,-0.546834,-0.280398,-0.086094,0.658952,-0.623022,-0.073676,-0.23436,-0.607823,0.453265,-0.337085,-0.422267,-0.629053,-0.451544,-0.408772,-0.265536,5.070904,4.184805,4.767031,4.702552,3.687894
1997_731982.txt,1.569738,-1.464157,-0.625945,-1.166392,-1.880372,-0.287127,1.976769,2.26983,1.359064,-0.669966,-0.114504,1.38834,1.335273,-0.616287,2.099526,0,-0.04277,-2.609751,-2.170484,0.507044,-2.153487,-0.426002,-0.111683,0.239553,0.109492,2.12079,1.300336,-0.17924,-0.87536,-0.494963,-0.140603,0.912238,-0.717991,-0.906028,-0.632052,-1.109326,1.048106,0.097205,0.540358,0.219981,1.289236,0.297497,-0.061139,-0.437436,-0.113984,-0.095312,-0.260183,0.118597,2.875789,-0.238542,-0.316387,-0.487748,-0.296422,-0.935084,0.615604,0.341919,-0.284077,0.780624,0.57952,0.578783,-0.157282,-0.776955,-0.480161,-0.745201,-0.546834,-0.280398,-0.086094,-0.688901,1.096575,0.12528,-0.23436,2.404559,0.139245,0.248307,-0.422267,-0.460031,-0.451544,6.571915,0.972929,4.301075,3.562357,4.149175,3.81243,5.208847
2000_933324.txt,-0.643726,0.48259,-0.540682,0.723688,1.029619,-1.03198,-0.664112,-1.180719,-0.456024,0.299417,-0.094982,-0.240538,-0.9985,0.259744,-0.754523,0,-0.04277,1.986756,1.339497,-0.580889,1.256845,-0.32532,1.21208,-0.926411,-0.140557,-1.676872,-0.549337,-0.566975,0.41912,0.200595,-0.151464,3.202328,0.410182,-0.531914,0.253838,1.255811,1.713367,-0.384587,1.512444,1.895676,-0.015787,2.989568,-1.184416,0.382995,0.015644,-0.350187,1.378131,0.52003,-0.850823,0.873638,0.238026,-0.282201,-0.91817,1.561131,0.016924,-1.394799,-1.638789,0.189242,-0.700224,-0.00604,0.410035,0.298878,-0.480161,-0.008894,-0.546834,-0.280398,-0.086094,-0.614824,-1.040138,-0.073676,-0.23436,-0.359633,-0.035055,-0.337085,-0.422267,0.72732,-0.451544,-0.408772,-0.799265,5.145241,4.044642,4.817425,5.191558,4.105341
2000_812774.txt,1.35274,-1.528753,-2.242004,-1.685016,-1.345322,-0.054994,1.250371,1.999646,2.020019,-0.4617,-0.14252,-0.590446,0.501827,-0.455639,0.700753,0,-0.04277,-1.560518,-1.480629,0.669865,-1.381789,0.68128,-0.734717,0.655534,-0.624052,0.912297,0.743409,-0.40891,-0.994315,-0.355878,-0.668399,-0.165601,-1.04311,-0.906028,0.02399,-1.109326,0.349069,-0.424158,0.234903,0.720667,-1.038726,0.76298,-0.562078,-1.275727,0.149126,-0.891349,-1.093488,0.056914,-0.761535,0.093564,1.126459,-1.664144,-1.362734,-1.230636,1.165673,1.544016,3.174677,-0.954251,1.324435,1.513257,-0.602946,-0.859273,0.624689,-0.745201,-0.546834,1.316417,-0.086094,-0.158068,0.31885,-0.073676,-0.23436,-0.607823,-0.141983,-0.337085,-0.422267,-0.362842,-0.451544,-0.408772,-0.357079,4.503454,3.307088,4.469992,4.43989,5.158538
2002_941898.txt,-0.223647,-0.222369,0.755022,0.166648,0.326834,0.041186,-0.424667,-0.634741,-0.124519,0.337283,-0.192545,-0.590446,-0.658776,0.724762,0.088136,0,-0.04277,0.313211,0.617313,-0.160074,0.608206,-0.330801,-0.497008,-0.712939,-0.624052,-0.727083,0.491095,-0.572659,0.65905,1.584396,0.148169,0.09322,-0.749606,-0.906028,-0.766942,0.224421,-1.026826,-0.631744,-0.394871,-0.633287,-0.533977,-0.226502,1.193512,-1.775837,-0.85906,-1.071934,-0.822472,-0.373308,-0.481924,-0.602943,0.217198,-0.600671,-0.203869,1.328521,-0.193958,0.398052,-1.166486,-0.390017,0.515699,-0.156697,0.572412,-0.261521,-0.480161,0.344746,-0.546834,-0.280398,-0.086094,0.144527,0.236303,-0.073676,-0.23436,-0.607823,0.958306,-0.337085,-0.422267,-0.726627,-0.451544,-0.16979,-0.12329,5.23854,4.030055,4.84241,5.186442,4.323792
2004_39.txt,-1.317301,0.045221,0.773009,-0.347086,-0.190332,0.438831,-0.728114,-0.386599,-0.15038,0.462243,-0.151499,-0.324775,-1.24615,-0.265726,-0.665543,0,-0.04277,1.063886,0.518719,0.422557,0.66108,-0.347906,1.658106,-0.759796,0.290569,-0.4599,-0.187482,0.125512,-0.992967,-1.194143,-0.202846,-0.554431,-0.126718,-0.552174,-0.296206,1.447303,0.213237,1.262065,0.024855,0.794249,-0.554956,-1.086053,-1.440298,0.515407,0.484144,1.615429,-1.093488,1.073171,1.291276,1.20658,-1.34699,-0.888143,0.241294,-0.032715,0.46538,-0.014676,0.399462,-0.413468,1.533836,0.016959,1.764573,-0.573752,-0.480161,-0.04877,-0.200487,0.825708,-0.086094,-0.578455,-0.934961,-0.073676,-0.23436,0.565925,4.090743,0.027863,-0.422267,0.445753,-0.451544,-0.408772,0.028504,4.78385,4.388544,4.988349,4.788785,4.223829
2000_882352.txt,-0.452876,1.076718,-1.766551,0.806698,-0.102651,0.335238,0.825231,0.584902,0.071608,-0.791138,-0.213065,0.744084,2.041134,-2.031522,0.920637,0,-0.04277,-1.287823,-0.4274,0.248921,-0.383908,-0.742368,-0.597285,1.495132,-0.624052,-0.219633,-0.929593,-0.648714,-0.223745,-0.131479,0.438698,-0.428862,-0.164658,0.307621,-0.192802,-1.109326,-1.155336,-0.873454,-0.990214,0.041738,-1.038726,-0.409607,-0.279691,-1.039448,-0.023061,-0.768966,-0.648039,-1.261113,-1.19032,-0.715542,-0.612435,-0.299356,-0.770365,-0.349825,-0.462398,1.956274,3.776911,0.900529,-1.331192,-0.376192,-0.034075,0.160012,0.176067,0.449111,1.235019,-0.280398,-0.086094,0.336534,0.740425,-0.073676,-0.23436,1.002467,0.447918,-0.337085,-0.422267,0.273341,0.878043,-0.015975,0.735917,4.865214,3.776563,4.54632,4.388011,5.017984
2002_759236.txt,-0.624717,0.056764,0.663266,0.569771,0.495189,0.552944,-0.962246,-0.339803,-0.983174,0.155524,-0.162812,-0.309148,-0.481971,0.650233,-0.931688,0,-0.04277,-0.063926,-0.26688,1.465246,0.113,-0.522731,0.414509,-0.877702,-0.624052,0.375,-0.025287,0.367209,-0.099779,0.630036,0.232212,-0.129518,-0.81466,-0.906028,-0.482128,-0.397558,-2.203513,-0.299119,-1.241818,-1.703385,-1.038726,-0.890691,-1.13749,0.053429,-0.211774,0.466979,-0.514966,0.685251,0.015283,0.560283,-0.154496,-0.524368,-0.26966,1.025047,-0.29353,0.036939,-1.612937,-0.954251,2.270361,-0.510413,3.216762,-0.45715,0.372108,0.418122,-0.546834,-0.280398,-0.086094,0.069304,-0.476078,0.064449,-0.23436,-0.346405,-0.37208,0.678935,-0.422267,-0.831472,-0.451544,-0.408772,-0.563296,4.971601,4.046901,4.821441,4.927655,4.281394
1998_759985.txt,0.48085,0.078713,0.576149,-0.311779,-0.057284,-0.315159,0.341586,0.737272,1.02964,1.821651,-0.174191,0.06915,-1.339273,-0.599404,0.924937,0,-0.04277,0.632892,1.389481,-0.795527,1.251782,-0.470726,-0.652042,0.540805,0.320713,-0.175778,0.746252,-0.717774,-0.211336,-0.036228,-0.482257,-0.022575,-0.343527,-0.662351,-0.023906,-0.008956,-0.114732,0.100823,0.545656,-1.208238,-0.039298,0.228866,-0.631158,0.066048,-0.488226,-0.765947,1.589637,-0.26291,-0.936008,-0.8535,1.6027,-1.181049,-0.855449,-0.316579,-0.830438,-1.618135,-1.491969,-0.209443,0.43829,-0.822053,-1.047063,-0.186522,2.682029,-0.025817,-0.546834,-0.280398,-0.086094,0.104079,0.495054,-0.073676,-0.23436,0.038807,-0.26232,0.542526,0.394863,1.245818,0.616277,-0.093308,0.787576,4.816949,4.244696,4.825932,5.055343,4.552792
1998_219457.txt,0.695511,-0.148061,0.227842,-0.457494,0.756601,-0.276201,-0.232218,-0.762356,-0.04728,1.1552,-0.14271,-0.590446,-2.222775,0.86179,-0.741701,0,-0.04277,0.783879,0.847012,-0.630539,0.723864,-0.742368,0.112206,0.44286,-0.624052,-1.133745,-0.173541,-0.667025,0.740325,-0.56655,-0.127834,-0.718599,1.715238,2.544861,1.328292,-0.330169,1.268989,0.477155,2.025425,0.431685,-0.64557,1.474305,0.473127,0.180343,-0.763007,-1.542652,3.128474,-0.665858,-1.074443,-0.048185,-0.12862,-0.451479,-0.698666,2.226624,-0.967069,-0.047413,-0.259597,-0.514761,1.09387,0.049703,-0.284093,0.276664,-0.480161,0.386767,-0.265361,-0.280398,-0.086094,-0.343561,-1.165066,-0.073676,-0.23436,-0.607823,0.534645,-0.337085,-0.422267,-0.505417,-0.451544,-0.408772,-1.059825,4.981026,5.127829,4.699906,4.933729,4.062828
2002_226723.txt,1.637164,-1.14078,0.434038,-1.188503,-0.614362,-1.971063,0.845125,0.350246,1.179217,-0.083035,-0.2175,1.029286,-0.14236,-0.910323,1.600716,0,-0.04277,0.521806,-0.070868,-0.299548,-0.155438,0.703183,0.184206,0.007564,-0.624052,-0.068959,-0.487433,-0.499769,-1.251668,-0.562213,-0.734834,-0.717138,-1.193164,-0.041536,-1.017959,-0.718949,1.787087,1.188058,2.138121,-0.175786,-1.038726,0.345239,0.478334,-0.050532,0.57415,-0.440447,0.175699,-0.231336,-0.700612,0.545739,-1.34699,-0.700735,-0.410824,-0.08911,-1.039056,-0.477092,-0.442579,-0.954251,0.499299,-1.483112,0.096404,-0.65981,-0.480161,-0.745201,-0.546834,-0.280398,-0.086094,0.57693,-0.989725,-0.073676,-0.23436,1.399466,-0.37208,-0.337085,-0.422267,1.00807,-0.451544,-0.408772,0.197785,4.785577,3.401748,4.722418,5.155169,4.896953
2002_147942.txt,0.037506,0.0991,0.540307,-0.05413,1.299841,0.123045,-0.113975,0.204204,0.555806,0.484963,0.009544,-0.590446,-1.089249,-0.078235,-0.411042,0,-0.04277,2.308529,0.482966,-0.392544,0.403858,0.040639,1.969894,-0.12443,-0.170172,-0.757774,-0.696435,-0.390455,0.27701,1.007654,1.571735,-0.561005,-0.677351,-0.554828,-0.301619,-0.474963,0.67487,1.237687,1.391813,0.128261,-0.078442,0.927838,0.828027,-0.227863,-0.344206,0.024546,0.19553,0.759523,-0.547035,1.525772,-0.28418,-1.083119,0.744461,-0.451895,-0.088267,-1.100329,-0.985486,1.192657,0.109293,0.904619,-0.469247,0.182564,-0.480161,0.291611,-0.203085,-0.280398,-0.086094,-0.986167,0.401914,-0.073676,8.895723,-0.607823,-0.37208,-0.337085,-0.422267,1.256706,-0.451544,-0.408772,0.059631,4.533938,3.564798,5.129117,5.10772,5.626064
